"scenario","incorp.sf","t.incorp.sf","app.mthd.rl","app.mthd.sf","app.rate.ni","app.timing","air.temp","wind.2m","rain.rate","ct","tan.app","man.source","man.dm","man.ph","app.mthd","id","stype","EF.field","source","rdDM.lf","dpH.lf","id.sep","TAN.sep.eff.sf","incorp","t.incorp","EFp.field"
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2129","sf",0.1571,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,63,12.6,"deep",4,15.71
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2130","sf",0.1571,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,63,12.6,"deep",4,15.71
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2131","sf",0.4693,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,46.93
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2132","sf",0.4693,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,46.93
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2133","sf",0.4693,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,46.93
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2134","sf",0.05579,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,5.579
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2135","sf",0.05579,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,5.579
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2136","sf",0.05579,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,5.579
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2137","sf",0.5782,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,57.82
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2138","sf",0.5782,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,57.82
"sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2139","sf",0.5782,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,57.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2140","sf",0.08213,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,8.213
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2141","sf",0.08213,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,8.213
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2142","sf",0.08213,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,8.213
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2143","sf",0.6839,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,68.39
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2144","sf",0.6839,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,68.39
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2145","sf",0.6839,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,68.39
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2146","sf",0.1263,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,12.63
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2147","sf",0.1263,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,12.63
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2148","sf",0.1263,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,12.63
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2149","sf",0.7746,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,77.46
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2150","sf",0.7746,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,77.46
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2151","sf",0.7746,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,77.46
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2152","sf",0.2049,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,20.49
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2153","sf",0.2049,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,20.49
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2154","sf",0.2049,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,20.49
"sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2155","sf",0.7231,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,72.31
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2156","sf",0.7231,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,72.31
"sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2157","sf",0.7231,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"none",NA,72.31
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2158","sf",0.1571,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,15.71
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2159","sf",0.1571,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,15.71
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2160","sf",0.1571,"Møller et al. (2007)",-54.6067415730337,0.0999999999999996,64,22.3,"deep",4,15.71
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2161","sf",0.4693,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,46.93
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2162","sf",0.4693,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,46.93
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2163","sf",0.4693,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,46.93
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2164","sf",0.05579,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,5.579
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2165","sf",0.05579,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,5.579
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2166","sf",0.05579,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,5.579
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2167","sf",0.5782,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,57.82
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2168","sf",0.5782,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,57.82
"sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2169","sf",0.5782,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,57.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2170","sf",0.08213,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,8.213
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2171","sf",0.08213,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,8.213
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2172","sf",0.08213,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,8.213
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2173","sf",0.6839,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,68.39
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2174","sf",0.6839,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,68.39
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2175","sf",0.6839,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,68.39
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2176","sf",0.1263,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,12.63
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2177","sf",0.1263,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,12.63
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2178","sf",0.1263,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,12.63
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2179","sf",0.7746,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,77.46
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2180","sf",0.7746,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,77.46
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2181","sf",0.7746,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,77.46
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2182","sf",0.2049,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,20.49
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2183","sf",0.2049,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,20.49
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2184","sf",0.2049,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,20.49
"sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2185","sf",0.7231,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,72.31
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2186","sf",0.7231,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,72.31
"sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2187","sf",0.7231,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"none",NA,72.31
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2188","sf",0.1571,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,15.71
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2189","sf",0.1571,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,15.71
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2190","sf",0.1571,"Balsari et al. (2008a)",-31.4285714285714,0.2,13,5.8173076923077,"deep",4,15.71
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2191","sf",0.4693,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,46.93
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2192","sf",0.4693,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,46.93
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2193","sf",0.4693,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,46.93
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2194","sf",0.05579,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,5.579
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2195","sf",0.05579,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,5.579
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2196","sf",0.05579,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,5.579
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2197","sf",0.5782,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,57.82
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2198","sf",0.5782,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,57.82
"sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2199","sf",0.5782,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,57.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2200","sf",0.08213,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,8.213
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2201","sf",0.08213,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,8.213
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2202","sf",0.08213,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,8.213
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2203","sf",0.6839,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,68.39
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2204","sf",0.6839,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,68.39
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2205","sf",0.6839,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,68.39
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2206","sf",0.1263,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,12.63
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2207","sf",0.1263,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,12.63
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Pig",15,7.2,"Broadcast","sep 2208","sf",0.1263,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,12.63
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2209","sf",0.7746,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,77.46
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2210","sf",0.7746,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,77.46
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2211","sf",0.7746,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,77.46
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2212","sf",0.2049,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,20.49
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2213","sf",0.2049,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,20.49
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Pig",15,7.2,"Broadcast","sep 2214","sf",0.2049,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,20.49
"sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2215","sf",0.7231,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,72.31
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2216","sf",0.7231,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,72.31
"sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2217","sf",0.7231,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"none",NA,72.31
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2218","sf",0.1571,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,15.71
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2219","sf",0.1571,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,15.71
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Pig",15,7.2,"Broadcast","sep 2220","sf",0.1571,"Møller et al. (2007)",-58.2352941176471,0.0999999999999996,57,9.2,"deep",4,15.71
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2221","sf",0.4693,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"none",NA,46.93
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2222","sf",0.4693,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"none",NA,46.93
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2223","sf",0.4693,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"none",NA,46.93
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2224","sf",0.05579,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"deep",4,5.579
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2225","sf",0.05579,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"deep",4,5.579
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Pig",15,7.2,"Broadcast","sep 2226","sf",0.05579,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"deep",4,5.579
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Pig",15,7.2,"Broadcast","sep 2227","sf",0.5782,"Møller et al. (2007)",-59.2647058823529,0.0999999999999996,58,12.6,"none",NA,57.82
