"animal","sample","dose.kg.t","n","pH","dpH","buff.int"
"Slagtesvin","Ole Jensen. Messing",4.75,2,6.41849124301809,-0.901508756981915,89.654512046013
"Slagtesvin","Ole Jensen. Messing",4.875,2,6.40537228001758,-0.914627719982417,87.7368238717437
"Slagtesvin","Ole Jensen. Messing",5,2,6.39286778353295,-0.927132216467045,88.6665266024978
"Slagtesvin","Ole Jensen. Messing",5.125,2,6.38058282048478,-0.939417179515217,91.213377099289
"Slagtesvin","Ole Jensen. Messing",5.25,2,6.36812114072834,-0.951878859271654,94.1406268981035
"Slagtesvin","Ole Jensen. Messing",5.375,2,6.35508649411892,-0.964913505881082,96.2115275349274
"Slagtesvin","Ole Jensen. Messing",5.5,2,6.34108739474636,-0.978912605253638,96.2037297779396
"Slagtesvin","Ole Jensen. Messing",5.625,2,6.3259685423617,-0.994031457638299,93.6695697893067
"Slagtesvin","Ole Jensen. Messing",5.7,2,6.31643542344313,-1.00356457655687,91.2359475791961
"Slagtesvin","Ole Jensen. Messing",5.75,2,6.30991596861821,-1.01008403138179,89.3449760434375
"Slagtesvin","Ole Jensen. Messing",5.875,2,6.29314250532106,-1.02685749467894,84.0692925006046
"Slagtesvin","Ole Jensen. Messing",6,2,6.27586098427545,-1.04413901572455,78.6818631210809
"Slagtesvin","Ole Jensen. Messing",6.125,2,6.25828423728656,-1.06171576271344,74.0220318651389
"Slagtesvin","Ole Jensen. Messing",6.25,2,6.24058508395889,-1.07941491604111,70.7794297837418
"Slagtesvin","Ole Jensen. Messing",6.375,2,6.2227372720226,-1.0972627279774,68.8288190316694
"Slagtesvin","Ole Jensen. Messing",6.5,2,6.20465530227287,-1.11534469772712,67.7644562821473
"Slagtesvin","Ole Jensen. Messing",6.625,2,6.18625379678242,-1.13374620321758,67.1801091718278
"Slagtesvin","Ole Jensen. Messing",6.75,2,6.16744737762395,-1.15255262237605,66.6695453373632
"Slagtesvin","Ole Jensen. Messing",6.875,2,6.14815317885918,-1.17184682114082,65.8344855819484
"Slagtesvin","Ole Jensen. Messing",7,2,6.12827122316201,-1.19172877683799,64.4979063408495
"Slagtesvin","Ole Jensen. Messing",7.125,2,6.10758365033978,-1.21241634966022,62.7228965755722
"Slagtesvin","Ole Jensen. Messing",7.25,2,6.0858515717787,-1.2341484282213,60.5839613832387
"Slagtesvin","Ole Jensen. Messing",7.375,2,6.06283609886494,-1.25716390113506,58.155605860971
"Slagtesvin","Ole Jensen. Messing",7.5,2,6.03829834298471,-1.28170165701529,55.5123351058909
"Slagtesvin","Ole Jensen. Messing",7.625,2,6.01196469776662,-1.30803530223338,52.7069536382584
"Slagtesvin","Ole Jensen. Messing",7.75,2,5.98364814990661,-1.33635185009339,49.7800950281947
"Slagtesvin","Ole Jensen. Messing",7.875,2,5.95328967459843,-1.36671032540157,46.8045837518748
"Slagtesvin","Ole Jensen. Messing",8,2,5.92083175993295,-1.39916824006705,43.8537460984012
"Slagtesvin","Ole Jensen. Messing",8.125,2,5.88621689400106,-1.43378310599894,41.0009083568763
"Slagtesvin","Ole Jensen. Messing",8.25,2,5.84940628872186,-1.47059371127814,38.3245790230269
"Slagtesvin","Ole Jensen. Messing",8.375,2,5.81054195461187,-1.50945804538813,35.9150144196067
"Slagtesvin","Ole Jensen. Messing",8.5,2,5.7697385929975,-1.5502614070025,33.7788917452121
"Slagtesvin","Ole Jensen. Messing",8.625,2,5.72708478782581,-1.59291521217419,31.9074052930894
"Slagtesvin","Ole Jensen. Messing",8.75,2,5.68266912304385,-1.63733087695614,30.2917493564848
"Slagtesvin","Ole Jensen. Messing",8.875,2,5.63658015249478,-1.68341984750522,28.9230907486913
"Slagtesvin","Ole Jensen. Messing",9,2,5.58890721501615,-1.73109278498385,27.7645589897874
"Slagtesvin","Ole Jensen. Messing",9.125,2,5.5399614195711,-1.7800385804289,26.7790790208135
"Slagtesvin","Ole Jensen. Messing",9.25,2,5.49018895603166,-1.82981104396834,25.9657780948796
"Slagtesvin","Ole Jensen. Messing",9.375,2,5.44003666007794,-1.87996333992206,25.3240358432456
"Slagtesvin","Ole Jensen. Messing",9.5,2,5.38995136739003,-1.93004863260997,24.8532318971712
"Slagtesvin","Ole Jensen. Messing",9.625,2,5.34038448531515,-1.97961551468485,24.5576390395017
"Slagtesvin","Ole Jensen. Messing",9.75,2,5.29164589189559,-2.02835410810441,24.458228886754
"Slagtesvin","Ole Jensen. Messing",9.875,2,5.24373139536564,-2.07626860463436,24.5372556572358
"Slagtesvin","Ole Jensen. Messing",10,2,5.19660504227782,-2.12339495772218,24.7702376136533
"Slagtesvin","Ole Jensen. Messing",10.125,2,5.15023087918461,-2.16976912081539,25.1326930187122
"Slagtesvin","Ole Jensen. Messing",10.25,2,5.10457218734384,-2.21542781265615,25.6000035244917
"Slagtesvin","Ole Jensen. Messing",10.375,2,5.05945642701039,-2.26054357298961,26.1239098291419
"Slagtesvin","Ole Jensen. Messing",10.5,2,5.01467273048331,-2.30532726951669,26.6529680182509
"Slagtesvin","Ole Jensen. Messing",10.625,2,4.97011114490791,-2.34988885509209,27.155117396101
"Slagtesvin","Ole Jensen. Messing",10.75,2,4.92566202049205,-2.39433797950795,27.5983537630397
"Slagtesvin","Ole Jensen. Messing",10.875,2,4.88121570744355,-2.43878429255645,27.950672919414
"Slagtesvin","Ole Jensen. Messing",11,2,4.83667117521097,-2.48332882478903,28.181598333862
"Slagtesvin","Ole Jensen. Messing",11.125,2,4.79196406382827,-2.52803593617173,28.2667415679066
"Slagtesvin","Ole Jensen. Messing",11.25,2,4.74700437412907,-2.57299562587093,28.1765227632332
"Slagtesvin","Ole Jensen. Messing",11.375,2,4.70169719559015,-2.61830280440985,27.8804422126609
"Slagtesvin","Ole Jensen. Messing",11.5,2,4.65594761768828,-2.66405238231173,27.3480002090085
"Slagtesvin","Per Bro",0,2,6.83,0,50.7754273365863
"Slagtesvin","Per Bro",0.125,2,6.79699938351956,-0.0330006164804453,46.8207329246546
"Slagtesvin","Per Bro",0.25,2,6.76334159674988,-0.0666584032501194,43.4965632434058
"Slagtesvin","Per Bro",0.375,2,6.72921227600832,-0.100787723991685,40.7735979551325
"Slagtesvin","Per Bro",0.5,2,6.6947970576122,-0.135202942387803,38.6225167221273
"Slagtesvin","Per Bro",0.625,2,6.66028157787886,-0.169718422121135,37.0139992066828
"Slagtesvin","Per Bro",0.75,2,6.62585173456437,-0.204148265435628,35.9187271570817
"Slagtesvin","Per Bro",0.875,2,6.59172100846925,-0.23827899153075,35.3076217947543
"Slagtesvin","Per Bro",1,2,6.55815447715863,-0.271845522841374,35.1520626356138
"Slagtesvin","Per Bro",1.125,2,6.52542288599135,-0.304577114008652,35.4234809141835
"Slagtesvin","Per Bro",1.25,2,6.49379698032626,-0.336203019673737,36.0933078649864
"Slagtesvin","Per Bro",1.375,2,6.46354750552222,-0.366452494477779,37.1329747225458
"Slagtesvin","Per Bro",1.5,2,6.4349347493894,-0.395065250610595,38.5134309534089
"Slagtesvin","Per Bro",1.625,2,6.40800798841618,-0.421992011583822,40.196766676782
"Slagtesvin","Per Bro",1.75,2,6.38261996789111,-0.447380032108891,42.1372746427571
"Slagtesvin","Per Bro",1.875,2,6.3586158879655,-0.471384112034504,44.2889797618591
"Slagtesvin","Per Bro",2,2,6.33584094879064,-0.494159051209364,46.6059069446132
"Slagtesvin","Per Bro",2.1,2,6.31840195329296,-0.511598046707038,48.5475133165187
"Slagtesvin","Per Bro",2.125,2,6.31414035051783,-0.515859649482173,49.0420811015443
"Slagtesvin","Per Bro",2.25,2,6.29336303860429,-0.536636961395713,51.5522115020086
"Slagtesvin","Per Bro",2.375,2,6.27337726514142,-0.556622734858581,54.0850615727206
"Slagtesvin","Per Bro",2.5,2,6.25405678191432,-0.575943218085679,56.582457958744
"Slagtesvin","Per Bro",2.625,2,6.23527530323317,-0.594724696766835,58.986102777275
"Slagtesvin","Per Bro",2.75,2,6.21690654340812,-0.613093456591878,61.2376981455098
"Slagtesvin","Per Bro",2.875,2,6.19882413624495,-0.631175863755045,63.2788725956569
"Slagtesvin","Per Bro",2.9,2,6.1952299588031,-0.634770041196903,63.6558616603207
"Slagtesvin","Per Bro",3,2,6.18088465590158,-0.649115344098423,65.0355470167181
"Slagtesvin","Per Bro",3.125,2,6.16294370018656,-0.66705629981344,66.4323203876122
"Slagtesvin","Per Bro",3.25,2,6.14486794820588,-0.685132051794123,67.4038197174688
"Slagtesvin","Per Bro",3.375,2,6.1265240790655,-0.7034759209345,67.8846720154175
"Slagtesvin","Per Bro",3.4,2,6.12281139893959,-0.707188601060413,67.9162120079817
"Slagtesvin","Per Bro",3.5,2,6.1077787718714,-0.722221228128599,67.8095042905878
"Slagtesvin","Per Bro",3.625,2,6.08850236807573,-0.741497631924273,67.1173642165862
"Slagtesvin","Per Bro",3.75,2,6.06865116901997,-0.761348830980027,65.8642090084966
"Slagtesvin","Per Bro",3.875,2,6.04824411516844,-0.78175588483156,64.2100420995725
"Slagtesvin","Per Bro",4,2,6.02729763635737,-0.802702363642627,62.3152824476741
"Slagtesvin","Per Bro",4.125,2,6.00582816242302,-0.824171837576982,60.340349010662
"Slagtesvin","Per Bro",4.25,2,5.98385212320162,-0.846147876798379,58.4456607463967
"Slagtesvin","Per Bro",4.375,2,5.96137331083021,-0.868626689169786,56.7725985159912
"Slagtesvin","Per Bro",4.5,2,5.9383139184043,-0.891686081595698,55.3062613654487
"Slagtesvin","Per Bro",4.625,2,5.91458481838856,-0.915415181611442,53.9714838357068
"Slagtesvin","Per Bro",4.75,2,5.89009942700822,-0.93990057299178,52.6947418769892
"Slagtesvin","Per Bro",4.875,2,5.86477116048852,-0.965228839511478,51.4025114395196
"Slagtesvin","Per Bro",5,2,5.8385134350547,-0.991486564945299,50.0212684735217
"Slagtesvin","Per Bro",5.125,2,5.81127625570632,-1.01872374429367,48.5104496886095
"Slagtesvin","Per Bro",5.25,2,5.7831770733968,-1.0468229266032,46.9422654701515
"Slagtesvin","Per Bro",5.375,2,5.75438144276228,-1.07561855723772,45.4047117306943
"Slagtesvin","Per Bro",5.5,2,5.72505493061312,-1.10494506938688,43.9855596947937
"Slagtesvin","Per Bro",5.625,2,5.69536310375968,-1.13463689624032,42.7725805870056
"Slagtesvin","Per Bro",5.7,2,5.67744153238268,-1.15255846761732,42.180268957242
"Slagtesvin","Per Bro",5.75,2,5.66547194935097,-1.16452805064903,41.8533223437527
"Slagtesvin","Per Bro",5.875,2,5.63555010564138,-1.19444989435862,41.275378312694
"Slagtesvin","Per Bro",6,2,5.60568784280244,-1.22431215719756,40.9918235864506
"Slagtesvin","Per Bro",6.125,2,5.57594652491995,-1.25405347508005,40.9410941363563
"Slagtesvin","Per Bro",6.25,2,5.54638751607975,-1.28361248392025,41.0616259337448
"Slagtesvin","Per Bro",6.375,2,5.51707218036766,-1.31292781963234,41.2918549499501
"Slagtesvin","Per Bro",6.5,2,5.48805077864178,-1.34194922135822,41.5679490787673
"Slagtesvin","Per Bro",6.625,2,5.45919337307892,-1.37080662692108,41.8107016463497
"Slagtesvin","Per Bro",6.75,2,5.43025454336526,-1.39974545663474,41.9597550800058
"Slagtesvin","Per Bro",6.875,2,5.40099166605105,-1.42900833394895,41.9598944346161
"Slagtesvin","Per Bro",7,2,5.37116211768655,-1.45883788231345,41.755904765061
"Slagtesvin","Per Bro",7.125,2,5.34052327482201,-1.48947672517799,41.2925711262207
"Slagtesvin","Per Bro",7.25,2,5.30888161459143,-1.52111838540857,40.5343906899808
"Slagtesvin","Per Bro",7.375,2,5.27652093954464,-1.55347906045536,39.608177010096
"Slagtesvin","Per Bro",7.5,2,5.24401965048693,-1.58598034951307,38.7249577368366
"Slagtesvin","Per Bro",7.625,2,5.21196226147801,-1.61803773852199,38.0968170146989
"Slagtesvin","Per Bro",7.75,2,5.18093328657762,-1.64906671342238,37.9358389881793
"Slagtesvin","Per Bro",7.875,2,5.15151722570266,-1.67848277429734,38.4540974767112
"Slagtesvin","Per Bro",8,2,5.124194009358,-1.705805990642,39.8079815978826
"Slagtesvin","Per Bro",8.125,2,5.09884718964708,-1.73115281035292,41.8668061978171
"Slagtesvin","Per Bro",8.25,2,5.07512900562507,-1.75487099437493,44.3958246088124
"Slagtesvin","Per Bro",8.375,2,5.05269082870788,-1.77730917129212,47.1599284040193
"Slagtesvin","Per Bro",8.5,2,5.03118403031145,-1.79881596968855,49.9240091565881
"Slagtesvin","Per Bro",8.625,2,5.01025973115301,-1.81974026884699,52.4531058969466
"Slagtesvin","Per Bro",8.75,2,4.98963666028813,-1.84036333971187,54.5776240809962
"Slagtesvin","Per Bro",8.875,2,4.96928191902375,-1.86071808097625,56.3310291781951
"Slagtesvin","Per Bro",9,2,4.94921630538584,-1.88078369461416,57.7873444894057
"Slagtesvin","Per Bro",9.125,2,4.92946061740036,-1.90053938259964,59.0205933154904
"Slagtesvin","Per Bro",9.25,2,4.91003565309328,-1.91996434690672,60.1047989573116
"Slagtesvin","Per Bro",9.375,2,4.89096207435541,-1.93903792564459,61.1135144262092
"Slagtesvin","Per Bro",9.5,2,4.87223524681866,-1.95776475318134,62.0972522607254
"Slagtesvin","Per Bro",9.625,2,4.85380627483761,-1.97619372516239,63.071294788102
"Slagtesvin","Per Bro",9.75,2,4.83562207111622,-1.99437792888378,64.0478389636592
"Slagtesvin","Per Bro",9.875,2,4.81762954835845,-2.01237045164155,65.039081742717
"Slagtesvin","Per Bro",10,2,4.79977561926824,-2.03022438073176,66.0572200805953
"Slagtesvin","SB33",0,2,6.97,0,57.3453015883414
"Slagtesvin","SB33",0.125,2,6.90371955216231,-0.0662804478376939,45.8627470367298
"Slagtesvin","SB33",0.25,2,6.84138803909364,-0.128611960906361,36.8054350394445
"Slagtesvin","SB33",0.375,2,6.78283385963305,-0.187166140366952,29.9675496065014
"Slagtesvin","SB33",0.5,2,6.72788541261958,-0.242114587380416,25.1432747479163
"Slagtesvin","SB33",0.625,2,6.67637109689229,-0.293628903107706,22.126794473705
"Slagtesvin","SB33",0.75,2,6.62812073434522,-0.341879265654783,20.7122881519959
"Slagtesvin","SB33",0.875,2,6.58304196323995,-0.386958036760053,20.6916384462438
"Slagtesvin","SB33",1,2,6.5411574400566,-0.428842559943403,21.8507261738707
"Slagtesvin","SB33",1.125,2,6.50249889444753,-0.467501105552467,23.9744639274627
"Slagtesvin","SB33",1.25,2,6.46709805606512,-0.502901943934879,26.847764299606
"Slagtesvin","SB33",1.375,2,6.43498665456173,-0.535013345438274,30.2555398828866
"Slagtesvin","SB33",1.5,2,6.40613949739023,-0.563860502609772,33.9772982743916
"Slagtesvin","SB33",1.625,2,6.37992672151127,-0.590073278488732,37.7475292154604
"Slagtesvin","SB33",1.75,2,6.35536602434903,-0.614633975650969,41.2909940879267
"Slagtesvin","SB33",1.875,2,6.3314724814893,-0.638527518510698,44.3346941014851
"Slagtesvin","SB33",2,2,6.30726116851787,-0.662738831482132,46.6056304658303
"Slagtesvin","SB33",2.1,2,6.28700145445394,-0.68299854554606,47.6825345427879
"Slagtesvin","SB33",2.125,2,6.28174716543374,-0.688252834566259,47.8308062591022
"Slagtesvin","SB33",2.25,2,6.25416991275422,-0.715830087245778,47.83265163626
"Slagtesvin","SB33",2.375,2,6.2246386369939,-0.745361363006099,46.8159994935917
"Slagtesvin","SB33",2.5,2,6.19351048365773,-0.776489516342275,45.107517072557
"Slagtesvin","SB33",2.625,2,6.16114606834704,-0.808853931652958,43.0363274818284
"Slagtesvin","SB33",2.75,2,6.1279060066632,-0.842093993336802,40.9315538300785
"Slagtesvin","SB33",2.875,2,6.09414768654384,-0.87585231345616,39.1189747355289
"Slagtesvin","SB33",2.9,2,6.08735803926509,-0.882641960734906,38.8126862595
"Slagtesvin","SB33",3,2,6.06008570556912,-0.909914294430882,37.7687064867272
"Slagtesvin","SB33",3.125,2,6.02585037994715,-0.944149620052853,36.8371528881471
"Slagtesvin","SB33",3.25,2,5.99166011491115,-0.978339885088853,36.2686913175107
"Slagtesvin","SB33",3.375,2,5.9577363636886,-1.0122636363114,36.0078280812988
"Slagtesvin","SB33",3.4,2,5.95100308298573,-1.01899691701428,35.9876837891576
"Slagtesvin","SB33",3.5,2,5.92430057950699,-1.04569942049301,35.9990694859918
"Slagtesvin","SB33",3.625,2,5.89155186845876,-1.07844813154124,36.1912819669172
"Slagtesvin","SB33",3.75,2,5.85944788841189,-1.11055211158811,36.5678170235667
"Slagtesvin","SB33",3.875,2,5.8276199523312,-1.1423800476688,37.0546970918674
"Slagtesvin","SB33",4,2,5.79558616138536,-1.17441383861464,37.5326755165373
"Slagtesvin","SB33",4.125,2,5.76286341118882,-1.20713658881118,37.8820142344396
"Slagtesvin","SB33",4.25,2,5.72896862695171,-1.24103137304829,37.982980394808
"Slagtesvin","SB33",4.375,2,5.69362098605404,-1.27637901394596,37.751461682244
"Slagtesvin","SB33",4.5,2,5.65723022357904,-1.31276977642096,37.2347477787417
"Slagtesvin","SB33",4.625,2,5.6203840374799,-1.3496159625201,36.5702484922555
"Slagtesvin","SB33",4.75,2,5.58368241706095,-1.38631758293905,35.9193908243757
"Slagtesvin","SB33",4.875,2,5.54772537214968,-1.42227462785032,35.4436418787154
"Slagtesvin","SB33",5,2,5.51309950549118,-1.45690049450882,35.300926318319
"Slagtesvin","SB33",5.125,2,5.47986469179693,-1.49013530820307,35.5099958847164
"Slagtesvin","SB33",5.25,2,5.44746719281369,-1.52253280718631,35.9224126843268
"Slagtesvin","SB33",5.375,2,5.41559361636865,-1.55440638363135,36.4336035194349
"Slagtesvin","SB33",5.5,2,5.38400010132767,-1.58599989867233,36.9526022616769
"Slagtesvin","SB33",5.625,2,5.35244278655657,-1.61755721344343,37.3884427826888
"Slagtesvin","SB33",5.7,2,5.33343036671602,-1.63656963328398,37.5744501175289
"Slagtesvin","SB33",5.75,2,5.32073983126688,-1.64926016873312,37.6733776221822
"Slagtesvin","SB33",5.875,2,5.28926561079018,-1.68073438920982,37.9478850634236
"Slagtesvin","SB33",6,2,5.25850436850374,-1.71149563149626,38.3911358810297
"Slagtesvin","SB33",6.125,2,5.22847563865055,-1.74152436134945,39.0021336342587
"Slagtesvin","SB33",6.25,2,5.19912587805679,-1.77087412194321,39.7515553831955
"Slagtesvin","SB33",6.375,2,5.17040150493696,-1.79959849506304,40.6100581856391
"Slagtesvin","SB33",6.5,2,5.14216451708741,-1.82783548291259,41.5045661476883
"Slagtesvin","SB33",6.625,2,5.11401656200342,-1.85598343799658,42.2271434904014
"Slagtesvin","SB33",6.75,2,5.08574310650005,-1.88425689349995,42.6659689307086
"Slagtesvin","SB33",6.875,2,5.05752951455,-1.91247048545,42.9178958669757
"Slagtesvin","SB33",7,2,5.0296000761514,-1.9403999238486,43.1000901099
"Slagtesvin","SB33",7.125,2,5.00217931464607,-1.96782068535393,43.3301810587372
"Slagtesvin","SB33",7.25,2,4.97549957122314,-1.99450042877686,43.7413299878283
"Slagtesvin","SB33",7.375,2,4.94979776408649,-2.02020223591351,44.4820996050032
"Slagtesvin","SB33",7.5,2,4.92516130782963,-2.04483869217037,45.5969285353779
"Slagtesvin","SB33",7.625,2,4.90150340854132,-2.06849659145868,47.0080705461762
"Slagtesvin","SB33",7.75,2,4.87872750402426,-2.09127249597574,48.6309282084519
"Slagtesvin","SB33",7.875,2,4.85673667145853,-2.11326332854147,50.3819409006741
"Slagtesvin","SB33",8,2,4.83543103699442,-2.13456896300558,52.186032353908
"Slagtesvin","SB33",8.125,2,4.81470698644354,-2.15529301355646,53.9724728733564
"Slagtesvin","SB33",8.25,2,4.79442471922614,-2.17557528077386,55.6736591770931
"Slagtesvin","SB33",8.375,2,4.77441563149372,-2.19558436850628,57.2244546737349
"Slagtesvin","SB33",8.5,2,4.75451032139869,-2.21548967860131,58.5597905022232
"Slagtesvin","SB33",8.625,2,4.73453960416386,-2.23546039583614,59.6139737137178
"Slagtesvin","SB33",8.75,2,4.71433491919652,-2.25566508080348,60.3195167989394
"Slagtesvin","SB33",8.875,2,4.69372870549035,-2.27627129450966,60.608535609465
"Slagtesvin","SB33",9,2,4.67256162875117,-2.29743837124883,60.4124414673494
"Slagtesvin","SB33",9.125,2,4.65067881094724,-2.31932118905276,59.6622640636472
"So-/smågrise","(5) Kim Vinborg",0,2,7.43,0,17.7027700721859
"So-/smågrise","(5) Kim Vinborg",0.125,2,7.35152166709232,-0.0784783329076761,16.4000242685123
"So-/smågrise","(5) Kim Vinborg",0.25,2,7.28002522305237,-0.14997477694763,15.8514193162694
"So-/smågrise","(5) Kim Vinborg",0.375,2,7.21501476595511,-0.214985234044887,15.9832002254856
"So-/smågrise","(5) Kim Vinborg",0.5,2,7.15599439387553,-0.274005606124471,16.721612006189
"So-/smågrise","(5) Kim Vinborg",0.625,2,7.10246820488859,-0.327531795111407,17.9928996684077
"So-/smågrise","(5) Kim Vinborg",0.75,2,7.05393940154235,-0.376060598457648,19.7230170886057
"So-/smågrise","(5) Kim Vinborg",0.875,2,7.00985596377153,-0.42014403622847,21.8187270051729
"So-/smågrise","(5) Kim Vinborg",1,2,6.96957919879795,-0.460420801202049,24.1560103688714
"So-/smågrise","(5) Kim Vinborg",1.125,2,6.93246281424856,-0.497537185751435,26.6080753947321
"So-/smågrise","(5) Kim Vinborg",1.25,2,6.89786051775032,-0.53213948224968,29.048130297786
"So-/smågrise","(5) Kim Vinborg",1.375,2,6.86512601693017,-0.564873983069833,31.3493832930641
"So-/smågrise","(5) Kim Vinborg",1.5,2,6.83364884049214,-0.596351159507861,33.3962162435954
"So-/smågrise","(5) Kim Vinborg",1.625,2,6.80324619130958,-0.626753808690421,35.2172305666539
"So-/smågrise","(5) Kim Vinborg",1.75,2,6.77401855364914,-0.65598144635086,36.9412281020509
"So-/smågrise","(5) Kim Vinborg",1.875,2,6.7460715873779,-0.683928412622098,38.6990264546483
"So-/smågrise","(5) Kim Vinborg",2,2,6.71951095236294,-0.71048904763706,40.6214432293078
"So-/smågrise","(5) Kim Vinborg",2.1,2,6.69933160628617,-0.730668393713832,42.3658113433872
"So-/smågrise","(5) Kim Vinborg",2.125,2,6.6944423162116,-0.735557683788398,42.8392993087278
"So-/smågrise","(5) Kim Vinborg",2.25,2,6.67091947472659,-0.759080525273414,45.4367079889029
"So-/smågrise","(5) Kim Vinborg",2.375,2,6.64873824541032,-0.781261754589675,48.2774876164433
"So-/smågrise","(5) Kim Vinborg",2.5,2,6.62761712493119,-0.802382875068813,51.1615705542621
"So-/smågrise","(5) Kim Vinborg",2.625,2,6.60727460547187,-0.822725394528133,53.888885694555
"So-/smågrise","(5) Kim Vinborg",2.75,2,6.58742917921506,-0.842570820784944,56.2593619295174
"So-/smågrise","(5) Kim Vinborg",2.875,2,6.56780104473039,-0.862198955269607,58.0746389997468
"So-/smågrise","(5) Kim Vinborg",2.9,2,6.56388321461548,-0.866116785384524,58.3603613461243
"So-/smågrise","(5) Kim Vinborg",3,2,6.54827081776976,-0.881729182230236,59.3090416327993
"So-/smågrise","(5) Kim Vinborg",3.125,2,6.52900676692947,-0.900993233070528,60.2501838780579
"So-/smågrise","(5) Kim Vinborg",3.25,2,6.5102070040186,-0.919792995981403,61.2185030010127
"So-/smågrise","(5) Kim Vinborg",3.375,2,6.49206964084622,-0.937930359153778,62.5344362671541
"So-/smågrise","(5) Kim Vinborg",3.4,2,6.48853909001957,-0.941460909980434,62.8675350969279
"So-/smågrise","(5) Kim Vinborg",3.5,2,6.47479278922143,-0.955207210778573,64.5184209419723
"So-/smågrise","(5) Kim Vinborg",3.625,2,6.45855182420304,-0.971448175796957,67.4574455788466
"So-/smågrise","(5) Kim Vinborg",3.75,2,6.44322067045398,-0.986779329546024,71.172262582368
"So-/smågrise","(5) Kim Vinborg",3.875,2,6.42845390409836,-1.00154609590164,75.1363723113207
"So-/smågrise","(5) Kim Vinborg",4,2,6.41390087117715,-1.01609912882285,78.814750622277
"So-/smågrise","(5) Kim Vinborg",4.125,2,6.39921091773126,-1.03078908226874,81.6723733718092
"So-/smågrise","(5) Kim Vinborg",4.25,2,6.38403343301659,-1.04596656698341,83.1742883269546
"So-/smågrise","(5) Kim Vinborg",4.375,2,6.36807843395451,-1.06192156604549,82.9276648904546
"So-/smågrise","(5) Kim Vinborg",4.5,2,6.35132047289677,-1.07867952710323,81.1876658309432
"So-/smågrise","(5) Kim Vinborg",4.625,2,6.33381078164864,-1.09618921835136,78.4023608147496
"So-/smågrise","(5) Kim Vinborg",4.75,2,6.31560061757765,-1.11439938242235,75.0198857147822
"So-/smågrise","(5) Kim Vinborg",4.875,2,6.29674123805135,-1.13325876194865,71.4883764039498
"So-/smågrise","(5) Kim Vinborg",5,2,6.27728315047419,-1.15271684952581,68.2531492699757
"So-/smågrise","(5) Kim Vinborg",5.125,2,6.25724928239495,-1.17275071760505,65.5657215266516
"So-/smågrise","(5) Kim Vinborg",5.25,2,6.23662182064915,-1.19337817935085,63.3284810600012
"So-/smågrise","(5) Kim Vinborg",5.375,2,6.21537916016799,-1.21462083983201,61.4052884870666
"So-/smågrise","(5) Kim Vinborg",5.5,2,6.19349969588268,-1.23650030411732,59.6600044248898
"So-/smågrise","(5) Kim Vinborg",5.625,2,6.17096182272443,-1.25903817727557,57.9564894905126
"So-/smågrise","(5) Kim Vinborg",5.7,2,6.15711159276046,-1.27288840723954,56.898237775201
"So-/smågrise","(5) Kim Vinborg",5.75,2,6.14772054236602,-1.28227945763398,56.1638567176128
"So-/smågrise","(5) Kim Vinborg",5.875,2,6.12348573287992,-1.30651426712008,54.2159116801805
"So-/smågrise","(5) Kim Vinborg",6,2,6.09779878970625,-1.33220121029375,52.0947936564431
"So-/smågrise","(5) Kim Vinborg",6.125,2,6.07019665912837,-1.35980334087163,49.7840228304153
"So-/smågrise","(5) Kim Vinborg",6.25,2,6.04021628742964,-1.38978371257036,47.2671193861115
"So-/smågrise","(5) Kim Vinborg",6.375,2,6.00739503411861,-1.42260496588139,44.5276431931735
"So-/smågrise","(5) Kim Vinborg",6.5,2,5.97136477500311,-1.45863522499689,41.5678489235725
"So-/smågrise","(5) Kim Vinborg",6.625,2,5.93209180704505,-1.49790819295495,38.4765874777842
"So-/smågrise","(5) Kim Vinborg",6.75,2,5.88963464176188,-1.54036535823812,35.3707261806991
"So-/smågrise","(5) Kim Vinborg",6.875,2,5.84405187829619,-1.58594812170381,32.3671619351076
"So-/smågrise","(5) Kim Vinborg",7,2,5.7954021157906,-1.6345978842094,29.5827916437999
"So-/smågrise","(5) Kim Vinborg",7.125,2,5.74372842469404,-1.68627157530596,27.1327470438752
"So-/smågrise","(5) Kim Vinborg",7.25,2,5.68877914133554,-1.74122085866446,25.0669436822684
"So-/smågrise","(5) Kim Vinborg",7.375,2,5.62997821795352,-1.80002178204648,23.3250506258454
"So-/smågrise","(5) Kim Vinborg",7.5,2,5.56672510800337,-1.86327489199663,21.8339841845735
"So-/smågrise","(5) Kim Vinborg",7.625,2,5.49841926494044,-1.93158073505956,20.5206606684201
"So-/smågrise","(5) Kim Vinborg",7.75,2,5.42446014222012,-2.00553985777988,19.3119963873523
"So-/smågrise","(5) Kim Vinborg",7.875,2,5.3444346503719,-2.0855653496281,18.1420940297533
"So-/smågrise","(5) Kim Vinborg",8,2,5.25900946286731,-2.17099053713269,17.0035326793244
"So-/smågrise","(5) Kim Vinborg",8.125,2,5.169353567761,-2.260646432239,15.927260232697
"So-/smågrise","(5) Kim Vinborg",8.25,2,5.07664688928259,-2.35335311071741,14.945428712705
"So-/smågrise","(5) Kim Vinborg",8.375,2,4.9820693516617,-2.4479306483383,14.0901901421825
"So-/smågrise","(5) Kim Vinborg",8.5,2,4.88678943045927,-2.54321056954073,13.3934357888799
"So-/smågrise","(5) Kim Vinborg",8.625,2,4.79110106968441,-2.63889893031559,12.8666540012688
