"animal","sample","dose.kg.t","n","pH","buff.int"
"Afgasset","Thorsø. R1 + R2",7.375,2,6.70673894410021,92.7927018567056
"Afgasset","Thorsø. R1 + R2",7.5,2,6.69106746612482,92.9736029853226
"Afgasset","Thorsø. R1 + R2",7.625,2,6.67592227597613,95.104829762042
"Afgasset","Thorsø. R1 + R2",7.75,2,6.66185731290266,99.7357115047672
"Afgasset","Thorsø. R1 + R2",7.875,2,6.64919018335027,106.535531650986
"Afgasset","Thorsø. R1 + R2",8,2,6.63772076698251,114.010133267637
"Afgasset","Thorsø. R1 + R2",8.125,2,6.62716905020894,120.549197492276
"Afgasset","Thorsø. R1 + R2",8.25,2,6.61725501943908,124.542405462456
"Afgasset","Thorsø. R1 + R2",8.375,2,6.60769866108247,124.379438315735
"Afgasset","Thorsø. R1 + R2",8.5,2,6.59830942511025,119.468046242085
"Afgasset","Thorsø. R1 + R2",8.625,2,6.58933146519526,113.744669974736
"Afgasset","Thorsø. R1 + R2",8.75,2,6.58115367629438,112.29932764146
"Afgasset","Thorsø. R1 + R2",8.875,2,6.57416615289516,120.212839639715
"Afgasset","Thorsø. R1 + R2",9,2,6.56875898948511,142.566026366956
"Afgasset","Thorsø. R1 + R2",9.125,2,6.56520342862507,184.301000012584
"Afgasset","Thorsø. R1 + R2",9.25,2,6.56234079709584,243.686597410474
"Afgasset","Thorsø. R1 + R2",9.375,2,6.55938148826298,309.59891103838
"Afgasset","Thorsø. R1 + R2",9.5,2,6.55579861821935,370.238885333891
"Afgasset","Thorsø. R1 + R2",9.625,2,6.55106523376809,413.807542068424
"Afgasset","Thorsø. R1 + R2",9.75,2,6.54465438171229,428.5059030134
"Afgasset","Thorsø. R1 + R2",9.875,2,6.53417751937848,404.398508811051
"Afgasset","Thorsø. R1 + R2",10,2,6.51648613415635,346.912797857847
"Afgasset","Thorsø. R1 + R2",10.125,2,6.49403092561478,269.684401659071
"Afgasset","Thorsø. R1 + R2",10.25,2,6.469489715945,186.526769066442
"Afgasset","Thorsø. R1 + R2",10.375,2,6.44554032733826,111.253348931677
"Afgasset","Thorsø. R1 + R2",10.5,2,6.42482677272595,57.6563466462937
"Afgasset","Thorsø. R1 + R2",10.625,2,6.40814862939473,34.2777931686679
"Afgasset","Thorsø. R1 + R2",10.75,2,6.3947034034958,35.9966385759204
"Afgasset","Thorsø. R1 + R2",10.875,2,6.38366108777366,54.6435814986179
"Afgasset","Thorsø. R1 + R2",11,2,6.37418388220596,82.01788689263
"Afgasset","Thorsø. R1 + R2",11.125,2,6.36543398677034,109.918819713826
"Afgasset","Thorsø. R1 + R2",11.25,2,6.35658609524858,130.426512501576
"Afgasset","Thorsø. R1 + R2",11.375,2,6.3470910131146,140.289482221307
"Afgasset","Thorsø. R1 + R2",11.5,2,6.33690744738461,141.500074925612
"Afgasset","Thorsø. R1 + R2",11.625,2,6.32608967390366,136.650781550582
"Afgasset","Thorsø. R1 + R2",11.75,2,6.31469196851687,128.334093032873
"Afgasset","Thorsø. R1 + R2",11.875,2,6.30276860730378,119.142499433309
"Afgasset","Thorsø. R1 + R2",12,2,6.29043209596072,111.419484538158
"Afgasset","Thorsø. R1 + R2",12.125,2,6.27784274009567,105.896444858246
"Afgasset","Thorsø. R1 + R2",12.25,2,6.26495284354916,102.08716869115
"Afgasset","Thorsø. R1 + R2",12.375,2,6.25169512620259,99.4310681430135
"Afgasset","Thorsø. R1 + R2",12.5,2,6.23800230793734,97.3675553199804
"Afgasset","Thorsø. R1 + R2",12.625,2,6.22379967895211,95.3297067935546
"Afgasset","Thorsø. R1 + R2",12.75,2,6.20881528588414,92.6311111887391
"Afgasset","Thorsø. R1 + R2",12.875,2,6.19290342785356,89.1186003032442
"Afgasset","Thorsø. R1 + R2",13,2,6.17611889310639,85.0297980146559
"Afgasset","Thorsø. R1 + R2",13.125,2,6.15851829330211,80.6057207874912
"Afgasset","Thorsø. R1 + R2",13.25,2,6.14015824010018,76.0873850862673
"Afgasset","Thorsø. R1 + R2",13.375,2,6.12114807384078,71.7969197443556
"Afgasset","Thorsø. R1 + R2",13.5,2,6.10179971764384,68.3068260492542
"Afgasset","Thorsø. R1 + R2",13.625,2,6.08217203581445,65.6292001609045
"Afgasset","Thorsø. R1 + R2",13.75,2,6.0622572141931,63.6441159342304
"Afgasset","Thorsø. R1 + R2",13.875,2,6.04204743862032,62.2316472241557
"Afgasset","Thorsø. R1 + R2",14,2,6.02153390458513,61.2701409036135
"Afgasset","Thorsø. R1 + R2",14.125,2,6.00059625282272,60.4515634026405
"Afgasset","Thorsø. R1 + R2",14.25,2,5.97898044439308,59.4233467175843
"Afgasset","Thorsø. R1 + R2",14.375,2,5.95649558904855,58.132253419153
"Afgasset","Thorsø. R1 + R2",14.5,2,5.9329546584927,56.5400569709879
"Afgasset","Thorsø. R1 + R2",14.625,2,5.90817062442909,54.6085308367303
"Afgasset","Thorsø. R1 + R2",14.75,2,5.88196787220583,52.3155938809805
"Afgasset","Thorsø. R1 + R2",14.875,2,5.85428819124004,49.8043892854546
"Afgasset","Thorsø. R1 + R2",15,2,5.82506913991253,47.2070791290867
"Afgasset","Thorsø. R1 + R2",15.125,2,5.79421704190349,44.6098263852198
"Afgasset","Thorsø. R1 + R2",15.25,2,5.76163817452283,42.0987258558444
"Afgasset","Thorsø. R1 + R2",15.375,2,5.72723882555335,39.7598626650049
"Afgasset","Thorsø. R1 + R2",15.5,2,5.69095348878619,37.6551440184154
"Afgasset","Thorsø. R1 + R2",15.625,2,5.65302148788414,35.7963536299997
"Afgasset","Thorsø. R1 + R2",15.75,2,5.61413033421799,34.2325995035866
"Afgasset","Thorsø. R1 + R2",15.875,2,5.57501738133981,33.0190497789503
"Afgasset","Thorsø. R1 + R2",16,2,5.53641998280167,32.2108725958651
"Afgasset","Thorsø. R1 + R2",16.125,2,5.49906088604099,31.8616065886015
"Afgasset","Thorsø. R1 + R2",16.25,2,5.46326680265581,31.9770989116542
"Afgasset","Thorsø. R1 + R2",16.375,2,5.42836567303474,32.4038693538746
"Afgasset","Thorsø. R1 + R2",16.5,2,5.39320458215992,32.9001349508306
"Afgasset","Thorsø. R1 + R2",16.625,2,5.3566202579738,33.2221849663466
"Afgasset","Thorsø. R1 + R2",16.75,2,5.31744942841882,33.1263086642472
"Afgasset","Thorsø. R1 + R2",16.875,2,5.27455820800666,32.3943100724921
"Afgasset","Thorsø. R1 + R2",17,2,5.22717786774302,30.9889049792159
"Afgasset","Thorsø. R1 + R2",17.125,2,5.17542936493246,29.0982110675335
"Afgasset","Thorsø. R1 + R2",17.25,2,5.11964407870064,26.955642527055
"Afgasset","Thorsø. R1 + R2",17.375,2,5.060153388174,24.7946135475566
"Afgasset","Thorsø. R1 + R2",17.5,2,4.99729026724797,22.847804017588
"Afgasset","Thorsø. R1 + R2",17.625,2,4.93147943996089,21.2964714511941
"Afgasset","Thorsø. R1 + R2",17.75,2,4.86258980388045,20.1578673875875
"Afgasset","Thorsø. R1 + R2",17.875,2,4.7894887872671,19.325192370422
"Afgasset","Thorsø. R1 + R2",18,2,4.7109684193118,18.6829948610445
"Afgasset","Thorsø. R1 + R2",18.125,2,4.62582072920553,18.1158233208016
"Afgasset","Thorsø. R1 + R2",18.25,2,4.53283386298053,17.5100141867171
"Afgasset","Thorsø. R1 + R2",18.375,2,4.4307855044006,16.7714950471097
"Afgasset","Thorsø. R1 + R2",18.5,2,4.31865848719445,15.8410412317937
"Afgasset","Thorsø. R1 + R2",18.625,2,4.1955517334878,14.6728622305368
"Afgasset","Thorsø. R1 + R2",18.75,2,4.0605651424587,13.2212796503717
"Afgasset","Vegger Energi",0,2,7.985,NA
"Afgasset","Vegger Energi",0.125,2,7.98460858630195,NA
"Afgasset","Vegger Energi",0.25,2,7.98186869041557,NA
"Afgasset","Vegger Energi",0.375,2,7.97443183015256,NA
"Afgasset","Vegger Energi",0.5,2,7.95994952332459,NA
"Afgasset","Vegger Energi",0.625,2,7.93607328774335,NA
"Afgasset","Vegger Energi",0.75,2,7.9004297791439,NA
"Afgasset","Vegger Energi",0.875,2,7.84832917913641,NA
"Afgasset","Vegger Energi",1,2,7.78162949101512,NA
"Afgasset","Vegger Energi",1.125,2,7.70748679680634,NA
"Afgasset","Vegger Energi",1.25,2,7.63305936050384,NA
"Afgasset","Vegger Energi",1.375,2,7.56550544610139,NA
"Afgasset","Vegger Energi",1.5,2,7.51180581433324,NA
"Afgasset","Vegger Energi",1.625,2,7.47271141901769,NA
"Afgasset","Vegger Energi",1.75,2,7.44379584472761,NA
"Afgasset","Vegger Energi",1.875,2,7.4218857378213,NA
"Afgasset","Vegger Energi",2,2,7.40381183207347,NA
"Afgasset","Vegger Energi",2.125,2,7.38640486125881,NA
"Afgasset","Vegger Energi",2.25,2,7.36633456084429,NA
"Afgasset","Vegger Energi",2.375,2,7.34088448532399,NA
"Afgasset","Vegger Energi",2.5,2,7.31182580920922,NA
"Afgasset","Vegger Energi",2.625,2,7.28174897249137,NA
"Afgasset","Vegger Energi",2.75,2,7.25324458070862,NA
"Afgasset","Vegger Energi",2.875,2,7.22890323939914,NA
"Afgasset","Vegger Energi",3,2,7.21012123188088,NA
"Afgasset","Vegger Energi",3.125,2,7.19381385842167,NA
"Afgasset","Vegger Energi",3.25,2,7.1794967959564,NA
"Afgasset","Vegger Energi",3.375,2,7.16690865805203,NA
"Afgasset","Vegger Energi",3.5,2,7.15578785766927,NA
"Afgasset","Vegger Energi",3.625,2,7.14587280776884,NA
"Afgasset","Vegger Energi",3.75,2,7.13690192131143,NA
"Afgasset","Vegger Energi",3.875,2,7.12860834216756,NA
"Afgasset","Vegger Energi",4,2,7.12069359971651,NA
"Afgasset","Vegger Energi",4.125,2,7.11284748625304,NA
"Afgasset","Vegger Energi",4.25,2,7.10475977466464,NA
"Afgasset","Vegger Energi",4.375,2,7.09612023783882,NA
"Afgasset","Vegger Energi",4.5,2,7.08661626460819,NA
"Afgasset","Vegger Energi",4.625,2,7.07601185448546,NA
"Afgasset","Vegger Energi",4.75,2,7.06464725191891,NA
"Afgasset","Vegger Energi",4.875,2,7.05309530376599,NA
"Afgasset","Vegger Energi",5,2,7.0419294790938,NA
"Afgasset","Vegger Energi",5.125,2,7.03172324696944,NA
"Afgasset","Vegger Energi",5.25,2,7.02305007646001,NA
"Afgasset","Vegger Energi",5.375,2,7.01636100964714,NA
"Afgasset","Vegger Energi",5.5,2,7.0112383252034,NA
"Afgasset","Vegger Energi",5.625,2,7.0068885912283,NA
"Afgasset","Vegger Energi",5.75,2,7.00251687763054,NA
"Afgasset","Vegger Energi",5.875,2,6.99728328832135,NA
"Afgasset","Vegger Energi",6,2,6.98941901994215,NA
"Afgasset","Vegger Energi",6.125,2,6.9787281792686,NA
"Afgasset","Vegger Energi",6.25,2,6.96660009238971,NA
"Afgasset","Vegger Energi",6.375,2,6.95483801041578,NA
"Afgasset","Vegger Energi",6.5,2,6.94524750361545,NA
"Afgasset","Vegger Energi",6.625,2,6.93935359116133,NA
"Afgasset","Vegger Energi",6.75,2,6.93561297551661,NA
"Afgasset","Vegger Energi",6.875,2,6.93366774456572,NA
"Afgasset","Vegger Energi",7,2,6.93286463456941,NA
"Afgasset","Vegger Energi",7.125,2,6.93267105244043,NA
"Afgasset","Vegger Energi",7.25,2,6.93257334112119,NA
"Afgasset","Vegger Energi",7.375,2,6.93199616300202,NA
"Afgasset","Vegger Energi",7.5,2,6.93005852822544,NA
"Afgasset","Vegger Energi",7.625,2,6.92535055283941,NA
"Afgasset","Vegger Energi",7.75,2,6.91629021584524,NA
"Afgasset","Vegger Energi",7.875,2,6.90418261522589,NA
"Afgasset","Vegger Energi",8,2,6.89046003092924,NA
"Afgasset","Vegger Energi",8.125,2,6.87660110010499,NA
"Afgasset","Vegger Energi",8.25,2,6.8643676965098,NA
"Afgasset","Vegger Energi",8.375,2,6.85491488890221,NA
"Afgasset","Vegger Energi",8.5,2,6.847237250965,NA
"Afgasset","Vegger Energi",8.625,2,6.8411779182734,NA
"Afgasset","Vegger Energi",8.75,2,6.83666976043559,NA
"Afgasset","Vegger Energi",8.875,2,6.83358269785664,NA
"Afgasset","Vegger Energi",9,2,6.83136023957766,NA
"Afgasset","Vegger Energi",9.125,2,6.82920042812643,NA
"Afgasset","Vegger Energi",9.25,2,6.82632124439904,NA
"Afgasset","Vegger Energi",9.375,2,6.8223195969707,NA
"Afgasset","Vegger Energi",9.5,2,6.81681377489793,NA
"Afgasset","Vegger Energi",9.625,2,6.80952931354917,NA
"Afgasset","Vegger Energi",9.75,2,6.80064773190437,NA
"Afgasset","Vegger Energi",9.875,2,6.79048640508183,NA
"Afgasset","Vegger Energi",10,2,6.77954279148257,NA
"Afgasset","Vegger Energi",10.125,2,6.76843510423244,NA
"Afgasset","Vegger Energi",10.25,2,6.75778339412354,NA
"Afgasset","Vegger Energi",10.375,2,6.74796257984415,NA
"Afgasset","Vegger Energi",10.5,2,6.73868380013375,NA
"Afgasset","Vegger Energi",10.625,2,6.7295289715186,NA
"Afgasset","Vegger Energi",10.75,2,6.71983654197339,NA
"Afgasset","Vegger Energi",10.875,2,6.70876969551654,NA
"Afgasset","Vegger Energi",11,2,6.69549444495816,NA
"Afgasset","Vegger Energi",11.125,2,6.67976694333476,NA
"Afgasset","Vegger Energi",11.25,2,6.66238728650203,NA
"Afgasset","Vegger Energi",11.375,2,6.6442748303298,NA
"Afgasset","Vegger Energi",11.5,2,6.62653617295028,NA
"Afgasset","Vegger Energi",11.625,2,6.61042255491026,NA
"Afgasset","Vegger Energi",11.75,2,6.59716028497552,NA
"Afgasset","Vegger Energi",11.875,2,6.58706814536374,NA
"Afgasset","Vegger Energi",12,2,6.57939369623734,NA
"Afgasset","Vegger Energi",12.125,2,6.57329739236397,NA
"Afgasset","Vegger Energi",12.25,2,6.56751387995417,NA
"Afgasset","Vegger Energi",12.375,2,6.56042493884727,NA
"Afgasset","Vegger Energi",12.5,2,6.55046559119723,NA
"Afgasset","Vegger Energi",12.625,2,6.53707069278387,NA
"Afgasset","Vegger Energi",12.75,2,6.52046780005432,NA
"Afgasset","Vegger Energi",12.875,2,6.50094043095246,NA
"Afgasset","Vegger Energi",13,2,6.47941389674728,NA
"Afgasset","Vegger Energi",13.125,2,6.45738392822937,NA
"Afgasset","Vegger Energi",13.25,2,6.43625127503205,NA
"Afgasset","Vegger Energi",13.375,2,6.41638681016459,NA
"Afgasset","Vegger Energi",13.5,2,6.39761798291768,NA
"Afgasset","Vegger Energi",13.625,2,6.37975138910715,NA
"Afgasset","Vegger Energi",13.75,2,6.36225654224023,NA
"Afgasset","Vegger Energi",13.875,2,6.34428168222949,NA
"Afgasset","Vegger Energi",14,2,6.32511594471213,NA
"Afgasset","Vegger Energi",14.125,2,6.30489678581705,NA
"Afgasset","Vegger Energi",14.25,2,6.28405276403244,NA
"Afgasset","Vegger Energi",14.375,2,6.26300133825971,NA
"Afgasset","Vegger Energi",14.5,2,6.24188813290102,NA
"Afgasset","Vegger Energi",14.625,2,6.22058094849458,NA
"Afgasset","Vegger Energi",14.75,2,6.19884360767714,NA
"Afgasset","Vegger Energi",14.875,2,6.17612093784052,NA
"Afgasset","Vegger Energi",15,2,6.15178823180632,NA
"Afgasset","Vegger Energi",15.125,2,6.12524316967716,NA
"Afgasset","Vegger Energi",15.25,2,6.09649427895899,NA
"Afgasset","Vegger Energi",15.375,2,6.06621897957931,NA
"Afgasset","Vegger Energi",15.5,2,6.03500962484089,NA
"Afgasset","Vegger Energi",15.625,2,6.0031910482956,NA
"Afgasset","Vegger Energi",15.75,2,5.97105164305531,NA
"Afgasset","Vegger Energi",15.875,2,5.93886091220252,NA
"Afgasset","Vegger Energi",16,2,5.90629590725625,NA
"Afgasset","Vegger Energi",16.125,2,5.87234433913136,NA
"Afgasset","Vegger Energi",16.25,2,5.83632600350572,NA
"Afgasset","Vegger Energi",16.375,2,5.79811183960578,NA
"Afgasset","Vegger Energi",16.5,2,5.75761735524849,NA
"Afgasset","Vegger Energi",16.625,2,5.71476533372899,NA
"Afgasset","Vegger Energi",16.75,2,5.66974324711455,NA
"Afgasset","Vegger Energi",16.875,2,5.62301782617196,NA
"Afgasset","Vegger Energi",17,2,5.57383948526117,NA
"Afgasset","Vegger Energi",17.125,2,5.52022897963792,NA
"Afgasset","Vegger Energi",17.25,2,5.46015422050866,NA
"Afgasset","Vegger Energi",17.375,2,5.39158771113451,NA
"Afgasset","Vegger Energi",17.5,2,5.3126978078547,NA
"Afgasset","Vegger Energi",17.625,2,5.22210833617319,NA
"Afgasset","Vegger Energi",17.75,2,5.12077548019541,NA
"Afgasset","Vegger Energi",17.875,2,5.01119620428187,NA
"Afgasset","Vegger Energi",18,2,4.89589540573633,NA
"Afgasset","Vegger Energi",18.125,2,4.77739724208088,NA
"Afgasset","Vegger Energi",18.25,2,4.65818842162572,NA
"Afgasset","Vegger Energi",18.375,2,4.54062991861532,NA
"Afgasset","Vegger Energi",18.5,2,4.42656279668146,NA
"Afgasset","Vegger Energi",18.625,2,4.31760153130981,NA
"Afgasset","Vegger Energi",18.75,2,4.21535962258469,NA
"Kvæg","Anders Mikkelsen. Ry",0,2,7.1,100.537367940895
"Kvæg","Anders Mikkelsen. Ry",0.125,2,7.07104890979963,92.3382946575105
"Kvæg","Anders Mikkelsen. Ry",0.25,2,7.04546471859431,86.1206409296811
"Kvæg","Anders Mikkelsen. Ry",0.375,2,7.02283079976188,81.6867827919973
"Kvæg","Anders Mikkelsen. Ry",0.5,2,7.00273052668014,78.8390962790492
"Kvæg","Anders Mikkelsen. Ry",0.625,2,6.98474727272692,77.3799574254268
"Kvæg","Anders Mikkelsen. Ry",0.75,2,6.96846588324916,77.1117422657202
"Kvæg","Anders Mikkelsen. Ry",0.875,2,6.95342478382961,77.8023624382306
"Kvæg","Anders Mikkelsen. Ry",1,2,6.93885344187483,79.0817924738064
"Kvæg","Anders Mikkelsen. Ry",1.125,2,6.92389448842867,80.545502734391
"Kvæg","Anders Mikkelsen. Ry",1.25,2,6.907690554535,81.7889635819279
"Kvæg","Anders Mikkelsen. Ry",1.375,2,6.88938427123766,82.4076453783605
"Kvæg","Anders Mikkelsen. Ry",1.5,2,6.86805939081487,81.9728008582046
"Kvæg","Anders Mikkelsen. Ry",1.625,2,6.84293132582677,80.0983877658313
"Kvæg","Anders Mikkelsen. Ry",1.75,2,6.81489891086878,77.0449305671615
"Kvæg","Anders Mikkelsen. Ry",1.875,2,6.78530848865453,73.2455447576631
"Kvæg","Anders Mikkelsen. Ry",2,2,6.75550640189766,69.1333458328135
"Kvæg","Anders Mikkelsen. Ry",2.125,2,6.7268434080194,65.1488238186205
"Kvæg","Anders Mikkelsen. Ry",2.25,2,6.70089725432563,62.1116430818098
"Kvæg","Anders Mikkelsen. Ry",2.375,2,6.67912912342571,61.1247640793867
"Kvæg","Anders Mikkelsen. Ry",2.5,2,6.66123064060998,62.2505525949457
"Kvæg","Anders Mikkelsen. Ry",2.625,2,6.64644369241142,65.2797780452698
"Kvæg","Anders Mikkelsen. Ry",2.75,2,6.63401016536294,70.0032098470896
"Kvæg","Anders Mikkelsen. Ry",2.875,2,6.62314583676473,76.1369131239422
"Kvæg","Anders Mikkelsen. Ry",3,2,6.61287804124158,82.8577767992713
"Kvæg","Anders Mikkelsen. Ry",3.125,2,6.6023424352973,89.2583683288488
"Kvæg","Anders Mikkelsen. Ry",3.25,2,6.59144026697378,95.0411227275355
"Kvæg","Anders Mikkelsen. Ry",3.375,2,6.58026471300831,100.06154808531
"Kvæg","Anders Mikkelsen. Ry",3.5,2,6.56890916568497,104.176257170433
"Kvæg","Anders Mikkelsen. Ry",3.625,2,6.55749085596405,107.36403612797
"Kvæg","Anders Mikkelsen. Ry",3.75,2,6.54617215343005,109.835006857225
"Kvæg","Anders Mikkelsen. Ry",3.875,2,6.53505825538394,111.747202557017
"Kvæg","Anders Mikkelsen. Ry",4,2,6.52400484004067,112.946330650163
"Kvæg","Anders Mikkelsen. Ry",4.125,2,6.51280502571926,113.19979165178
"Kvæg","Anders Mikkelsen. Ry",4.25,2,6.501251975494,112.272706496557
"Kvæg","Anders Mikkelsen. Ry",4.375,2,6.48913929697448,109.907554022571
"Kvæg","Anders Mikkelsen. Ry",4.5,2,6.4762608522693,105.833850339025
"Kvæg","Anders Mikkelsen. Ry",4.625,2,6.46251447056098,100.057614541065
"Kvæg","Anders Mikkelsen. Ry",4.75,2,6.44821527870645,93.6953247241651
"Kvæg","Anders Mikkelsen. Ry",4.875,2,6.43378316057679,88.1420570265767
"Kvæg","Anders Mikkelsen. Ry",5,2,6.41966352480693,84.8004605198675
"Kvæg","Anders Mikkelsen. Ry",5.125,2,6.40636501451599,85.0919452918366
"Kvæg","Anders Mikkelsen. Ry",5.25,2,6.39440589625811,90.4407766037396
"Kvæg","Anders Mikkelsen. Ry",5.375,2,6.38408926441691,101.588449315247
"Kvæg","Anders Mikkelsen. Ry",5.5,2,6.37485404328954,116.534329712696
"Kvæg","Anders Mikkelsen. Ry",5.625,2,6.36591376258641,132.580988177265
"Kvæg","Anders Mikkelsen. Ry",5.75,2,6.35636224277754,146.911107067215
"Kvæg","Anders Mikkelsen. Ry",5.875,2,6.34520467698595,156.618609032106
"Kvæg","Anders Mikkelsen. Ry",6,2,6.33144417316539,158.795328438115
"Kvæg","Anders Mikkelsen. Ry",6.125,2,6.31433332224008,151.457549779445
"Kvæg","Anders Mikkelsen. Ry",6.25,2,6.29412727388424,136.336473220959
"Kvæg","Anders Mikkelsen. Ry",6.375,2,6.27138352268677,116.162708650244
"Kvæg","Anders Mikkelsen. Ry",6.5,2,6.24682526313653,93.8844924479396
"Kvæg","Anders Mikkelsen. Ry",6.625,2,6.22120958951916,72.4945842190003
"Kvæg","Anders Mikkelsen. Ry",6.75,2,6.19529359612031,54.9857435683799
"Kvæg","Anders Mikkelsen. Ry",6.875,2,6.1697657514143,43.6979758158122
"Kvæg","Anders Mikkelsen. Ry",7,2,6.14503267335419,38.3395813047026
"Kvæg","Anders Mikkelsen. Ry",7.125,2,6.12130664133007,37.8093306416439
"Kvæg","Anders Mikkelsen. Ry",7.25,2,6.09868082917529,40.8630978527025
"Kvæg","Anders Mikkelsen. Ry",7.375,2,6.07724367094012,46.2510704216867
"Kvæg","Anders Mikkelsen. Ry",7.5,2,6.05708360067483,52.7234358324047
"Kvæg","Anders Mikkelsen. Ry",7.625,2,6.03815311331774,59.1467804190483
"Kvæg","Anders Mikkelsen. Ry",7.75,2,6.01992138811991,64.9026999725754
"Kvæg","Anders Mikkelsen. Ry",7.875,2,6.00199809947021,69.6948161058037
"Kvæg","Anders Mikkelsen. Ry",8,2,5.98406888227751,73.2825646086554
"Kvæg","Anders Mikkelsen. Ry",8.125,2,5.96581937326379,75.4253826032972
"Kvæg","Anders Mikkelsen. Ry",8.25,2,5.94693520915104,75.882707211896
"Kvæg","Anders Mikkelsen. Ry",8.375,2,5.92724728939929,74.5878078717586
"Kvæg","Anders Mikkelsen. Ry",8.5,2,5.90696779695683,72.026100403756
"Kvæg","Anders Mikkelsen. Ry",8.625,2,5.8861802846352,68.6590059458511
"Kvæg","Anders Mikkelsen. Ry",8.75,2,5.86495103577232,64.9354171600925
"Kvæg","Anders Mikkelsen. Ry",8.875,2,5.84334633370614,61.3042267085291
"Kvæg","Anders Mikkelsen. Ry",9,2,5.8214324617746,58.2143272532096
"Kvæg","Anders Mikkelsen. Ry",9.125,2,5.7992504088485,55.9929483970556
"Kvæg","Anders Mikkelsen. Ry",9.25,2,5.77684135554143,54.5634247403017
"Kvæg","Anders Mikkelsen. Ry",9.375,2,5.75428288224477,53.7780922481093
"Kvæg","Anders Mikkelsen. Ry",9.5,2,5.73165273631847,53.4894277857367
"Kvæg","Anders Mikkelsen. Ry",9.625,2,5.70902866512246,53.5499082184421
"Kvæg","Anders Mikkelsen. Ry",9.75,2,5.68648500954206,53.8094781813121
"Kvæg","Anders Mikkelsen. Ry",9.875,2,5.66393789595612,54.0437879486612
"Kvæg","Anders Mikkelsen. Ry",10,2,5.64119422803445,54.1218626541748
"Kvæg","Anders Mikkelsen. Ry",10.125,2,5.61808918061051,53.9777130350971
"Kvæg","Anders Mikkelsen. Ry",10.25,2,5.59445792851862,53.5453498300261
"Kvæg","Anders Mikkelsen. Ry",10.375,2,5.57013564659314,52.7587837775597
"Kvæg","Anders Mikkelsen. Ry",10.5,2,5.54502073494357,51.5945062098944
"Kvæg","Anders Mikkelsen. Ry",10.625,2,5.51945654696057,50.3172197424052
"Kvæg","Anders Mikkelsen. Ry",10.75,2,5.49379526911249,49.1542152097009
"Kvæg","Anders Mikkelsen. Ry",10.875,2,5.4683324350197,48.2837943098641
"Kvæg","Anders Mikkelsen. Ry",11,2,5.44336357830145,47.884258740011
"Kvæg","Anders Mikkelsen. Ry",11.125,2,5.41918246075359,48.1326203836684
