"","ID","Ref","Year","Country","Place","AirTemperature","Rainfall","irrigation","SoilType","Clay","SoilpH","SoilCEC","Crop","FertiliserType","Application","Method","WaterPerDay","NH3loss","SD","Reps","Application.rate","Duration","SOC","Rain.72h","Wind.7d","Temp.7d","Residues","chk","NBPT.dose","NBPT.NH3loss","NBPT.dose.1","NBPT.NH3loss.1","NBPT.dose.2","NBPT.NH3loss.2","NBPT.dose.3","NBPT.NH3loss.3","NBPT.dose.4","NBPT.NH3loss.4","inhibitor","inhibitor.NH3.loss","inhibitor.dose","Notes","Fertiliser"
"1679",1783,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,17.9,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1680",1784,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,13.7,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1681",1785,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,11.9,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1682",1786,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,11.4,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1683",1787,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,10.8,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1684",1788,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,20.7,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1685",1789,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,17.6,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1686",1790,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,16.2,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1687",1791,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,15.2,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1688",1792,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",19.1,5.5,NA,"None","zUrea","Incorporated","Windtunnel",NA,13.9,NA,NA,160,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1689",1793,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",4.7,6.51,17.55,"None","zUrea","Incorporated","Windtunnel",NA,23.1,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1690",1794,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",7.9,5.84,19.9,"None","zUrea","Incorporated","Windtunnel",NA,32.4,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1691",1795,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",21.6,6.68,20.82,"None","zUrea","Incorporated","Windtunnel",NA,40.9,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1692",1796,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",20.4,6.07,24.48,"None","zUrea","Incorporated","Windtunnel",NA,37,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1693",1797,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",29.9,5.95,30.58,"None","zUrea","Incorporated","Windtunnel",NA,15.2,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1694",1798,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",44.3,5.68,34.01,"None","zUrea","Incorporated","Windtunnel",NA,5.6,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1695",1799,"Pelster et al (2019)",2019,"Canada","Outdoor",NA,NA,NA,"silty loam",56.8,5.77,40.81,"None","zUrea","Incorporated","Windtunnel",NA,12.1,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1726",1831,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,5.7,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1727",1832,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,9,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1728",1833,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,10.4,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1729",1834,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,11,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1730",1835,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,13.7,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1731",1836,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,6,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1732",1837,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,8,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1733",1838,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,8,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1734",1839,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,11,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1735",1840,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,11,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1736",1841,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,13,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1737",1842,"Praveen-Kumar and Aggarwal (1988)",1988,"India","Outdoor",NA,NA,NA,"loamy sand",5,8.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,14.5,NA,1,40,NA,3,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"investigating the effect of different ammonium containing fertilizers as pretreatment on ammonia losses after urea application","Urea+"
"1776",1887,"Rochette 2009",2009,"Canada","Outdoor",18,0,30,"loam",17.5,5.4,17.3,"None","zUrea","Broadcast","Windtunnel",1.15,9.5,NA,3,140,26,22,0,NA,NA,"n","y",NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30mm irrigation (5mm 7 amd 14DAF, 20mm 21DAF)  simulated rainfall","Urea+"
"1777",1888,"Rochette 2009",2009,"Canada","Outdoor",18,0,30,"loam",17.5,5.4,17.3,"None","zUrea","Incorporated","Windtunnel",1.15,16.1,NA,3,140,26,22,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30mm irrigation (5mm 7 amd 14DAF, 20mm 21DAF)  simulated rainfall","Urea+"
"1780",1891,"Rochette et al 2013",2013,"Canada","Outdoor",20,0,15,"Silt loam",19.1,5.5,17.73,"None","zUrea","Incorporated","Windtunnel",0.6,2.8,NA,3,80,25,2,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 mm of simulated rainfall 7, 14 and 21 d after initiation of treatments","Urea+"
"1781",1892,"Rochette et al 2013",2013,"Canada","Outdoor",20,0,15,"Silt loam",19.1,5.5,17.73,"None","zUrea","Incorporated","Windtunnel",0.6,3.4,NA,3,120,25,2,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 mm of simulated rainfall 7, 14 and 21 d after initiation of treatments","Urea+"
"1782",1893,"Rochette et al 2013",2013,"Canada","Outdoor",20,0,15,"Silt loam",19.1,5.5,17.73,"None","zUrea","Incorporated","Windtunnel",0.6,6.9,NA,3,160,25,2,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 mm of simulated rainfall 7, 14 and 21 d after initiation of treatments","Urea+"
"1783",1894,"Rochette et al 2013",2013,"Canada","Outdoor",20,0,15,"Silt loam",19.1,5.5,17.73,"None","zUrea","Incorporated","Windtunnel",0.6,11.6,NA,3,200,25,2,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 mm of simulated rainfall 7, 14 and 21 d after initiation of treatments","Urea+"
"1798",1909,"Roelcke (1994)",1994,"China","Lab",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Broadcast","Ventilated chambers",NA,45.7,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1799",1910,"Roelcke (1994)",1994,"China","Lab",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Broadcast","Ventilated chambers",NA,55.7,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1800",1911,"Roelcke (1994)",1994,"China","Lab",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,1.1,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1801",1912,"Roelcke (1994)",1994,"China","Lab",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,2.2,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1802",1913,"Roelcke (1994)",1994,"China","Outdoor",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Broadcast","Ventilated chambers",NA,2.3,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1803",1914,"Roelcke (1994)",1994,"China","Outdoor",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Broadcast","Ventilated chambers",NA,3.5,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1804",1915,"Roelcke (1994)",1994,"China","Outdoor",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,0.8,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1805",1916,"Roelcke (1994)",1994,"China","Outdoor",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,1.3,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1806",1917,"Roelcke (1994)",1994,"China","Outdoor",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,1.4,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1807",1918,"Roelcke (1994)",1994,"China","Outdoor",NA,NA,NA,"Silt loam",18,7.7,NA,"Cereal","zUrea","Incorporated","Ventilated chambers",NA,3.7,NA,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2336",2477,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,5,NA,"None","AS","Incorporated","Ventilated chambers",NA,16.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"2337",2478,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,6.2,NA,"None","AS","Incorporated","Ventilated chambers",NA,17.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"2339",2480,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,5,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,7.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2340",2481,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,6.2,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,6.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2342",2483,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,5,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,4.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2343",2484,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,5,30,"None","zUrea","Incorporated","Ventilated chambers",NA,56.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2344",2485,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,6.2,36,"None","zUrea","Incorporated","Ventilated chambers",NA,6.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2345",2486,"Vlek and Craswell (1979)",1979,"USA","Lab",23.2,NA,NA,"Silt loam",18,6.2,15,"None","zUrea","Incorporated","Ventilated chambers",NA,52.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2577",2718,"Woodley et al. 2018",2018,"Canada","Outdoor",21,82,0,"Clay loam",37,6.4,13.5,"Maize","UAN","Injected","Windtunnel",2.93,8.6,NA,3,130,28,23.1,1.5,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",5.6,NA,NA,"UAN"
"2578",2719,"Woodley et al. 2018",2018,"Canada","Outdoor",21,63,0,"Clay loam",37,6.4,13.5,"Maize","UAN","Injected","Windtunnel",2.25,19,NA,3,130,28,23.1,7.6,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",13.3,NA,NA,"UAN"
"2579",2720,"Woodley et al. 2020",2020,"Canada","Outdoor",19,170,0,"Clay loam",37,6.4,13.5,"Maize","UAN","Injected","Windtunnel",6.07,0.6,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",0.4,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","UAN"
"2580",2721,"Woodley et al. 2020",2020,"Canada","Outdoor",21,45,0,"Clay loam",37,6.4,13.5,"Maize","UAN","Injected","Windtunnel",1.61,0.2,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",-0.5,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","UAN"
"2581",2722,"Woodley et al. 2020",2020,"Canada","Outdoor",19,20,0,"Clay loam",37,6.4,13.5,"Maize","UAN","Injected","Windtunnel",0.71,-0.1,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",-0.3,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","UAN"
"2582",2723,"Woodley et al. 2020",2020,"Canada","Outdoor",19,170,0,"Clay loam",37,6.4,13.5,"Maize","zUrea","Broadcast","Windtunnel",6.07,14.7,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",6.3,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","Urea+"
"2583",2724,"Woodley et al. 2020",2020,"Canada","Outdoor",19,170,0,"Clay loam",37,6.4,13.5,"Maize","zUrea","Incorporated","Windtunnel",6.07,5.2,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",5.1,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","Urea+"
"2584",2725,"Woodley et al. 2020",2020,"Canada","Outdoor",21,45,0,"Clay loam",37,6.4,13.5,"Maize","zUrea","Broadcast","Windtunnel",1.61,9.1,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",5.8,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","Urea+"
"2585",2726,"Woodley et al. 2020",2020,"Canada","Outdoor",21,45,0,"Clay loam",37,6.4,13.5,"Maize","zUrea","Incorporated","Windtunnel",1.61,7.9,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",5.4,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","Urea+"
"2586",2727,"Woodley et al. 2020",2020,"Canada","Outdoor",19,20,0,"Clay loam",37,6.4,13.5,"Maize","zUrea","Broadcast","Windtunnel",0.71,12,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",4.1,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","Urea+"
"2587",2728,"Woodley et al. 2020",2020,"Canada","Outdoor",19,20,0,"Clay loam",37,6.4,13.5,"Maize","zUrea","Incorporated","Windtunnel",0.71,10.7,NA,3,180,28,23.1,0,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NBPT+DCD",3.4,NA,"after rainfall events irrigation by hand under the wind tunnel the day after","Urea+"
"2619",2760,"Zhang et al (2020)",2020,"China","Outdoor",25,90,NA,NA,NA,8.51,NA,"Maize","zUrea","Broadcast","Ventilated chambers",12.85714286,10.3,NA,3,60,7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2620",2761,"Zhang et al (2020)",2020,"China","Outdoor",25,90,NA,NA,NA,8.53,NA,"Maize","zUrea","Broadcast","Ventilated chambers",12.85714286,9.1,NA,3,60,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2621",2762,"Zhang et al (2020)",2020,"China","Outdoor",25,90,NA,NA,NA,8.46,NA,"Maize","zUrea","Broadcast","Ventilated chambers",12.85714286,10.2,NA,3,60,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"2622",2763,"Zhang et al (2020)",2020,"China","Outdoor",25,90,NA,NA,NA,8.48,NA,"Maize","zUrea","Broadcast","Ventilated chambers",12.85714286,9.7,NA,3,60,7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
